======================================================
          DUMPING JIRA DAILY REPORTS
Fri Sep 29 11:44:27 UTC 2017
======================================================
*** Collect from date: 2017-09-28
*** Collect to   date: 2017-09-29
---------------------------
PRTG: retrieving PRTG / HOSTS
API CALL: https://prtg.xtratelecom.es/api/table.xml?username=alvaro.paricio@masmovil.com&passhash=2990680966&count=10000&content=devices&columns=objid,group,host,device,sensor,status,parent,parentid,location,type,name,message&output=csvtable
<Response [200]>
"ID","ID(RAW)","Grupo","Grupo(RAW)","Host","Host(RAW)","Aparato","Aparato(RAW)","Sensor","Sensor(RAW)","Estado","Estado(RAW)","Nodriza","Nodriza(RAW)","ID nodriza","ID nodriza(RAW)","Ubicación","Ubicación(RAW)","Tipo","Tipo(RAW)","Objeto","Objeto(RAW)","Mensaje","Mensaje(RAW)"
"67322","67322","ARVA INTERNACIONAL EXHIBITIONS SL","ARVA INTERNACIONAL EXHIBITIONS SL","87.124.169.18","87.124.169.18","87.124.169.18 (F39731_Arva_International_Exhibitions) [Webserver]","87.124.169.18 (F39731_Arva_International_Exhibitions) [Webserver]","","","Disponible","3","","","67321","67321","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","87.124.169.18 (F39731_Arva_International_Exhibitions) [Webserver]","87.124.169.18 (F39731_Arva_International_Exhibitions) [Webserver]","","OK"
"67345","67345","BION LOGISTICA Y TRANSPORTE SL","BION LOGISTICA Y TRANSPORTE SL","213.195.87.64","213.195.87.64","F39675_routercliente","F39675_routercliente","","","Disponible","3","","","67344","67344","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","F39675_routercliente","F39675_routercliente","","OK"
"67347","67347","BION LOGISTICA Y TRANSPORTE SL","BION LOGISTICA Y TRANSPORTE SL","10.69.245.84","10.69.245.84","F39675_antenacliente","F39675_antenacliente","","","Disponible","3","","","67344","67344","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","F39675_antenacliente","F39675_antenacliente","","OK"
"67360","67360","TELECONTACT (INCONCERT)","TELECONTACT (INCONCERT)","10.97.9.229","10.97.9.229","rou_Telecontact(SantaLucia) (TESA)","rou_Telecontact(SantaLucia) (TESA)","","","Disponible","3","","","41987","41987","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","rou_Telecontact(SantaLucia) (TESA)","rou_Telecontact(SantaLucia) (TESA)","","OK"
"67371","67371","Zertia 1-ARH9D","Zertia 1-ARH9D","10.97.42.221","10.97.42.221","ZERTIA_1-ARH9D_Toledo (1-ARH9D_ZERTIA TELECOM(TOLEDO)) [Cisco IOS Cisco Device]","ZERTIA_1-ARH9D_Toledo (1-ARH9D_ZERTIA TELECOM(TOLEDO)) [Cisco IOS Cisco Device]","","","Disponible","3","","","61698","61698","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","ZERTIA_1-ARH9D_Toledo (1-ARH9D_ZERTIA TELECOM(TOLEDO)) [Cisco IOS Cisco Device]","ZERTIA_1-ARH9D_Toledo (1-ARH9D_ZERTIA TELECOM(TOLEDO)) [Cisco IOS Cisco Device]","","OK"
"67383","67383","COLEGIO MARISTAS CRISTO REY","COLEGIO MARISTAS CRISTO REY","87.124.169.16","87.124.169.16","F33448_Colegio_Maristas_Cristo_Rey","F33448_Colegio_Maristas_Cristo_Rey","","","Disponible","3","","","67382","67382","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","F33448_Colegio_Maristas_Cristo_Rey","F33448_Colegio_Maristas_Cristo_Rey","","OK"
"67405","67405","EGITRANS S.L","EGITRANS S.L","87.124.169.21","87.124.169.21","(334714_Egitrans","(334714_Egitrans","","","Disponible","3","","","67404","67404","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","(334714_Egitrans","(334714_Egitrans","","OK"
"67422","67422","Viding concesión alcántara","Viding concesión alcántara","10.97.19.200","10.97.19.200","Viding_100MUfinet_F33895 (Circuito 100M/100M FO - Viding concesión alcántara) [Cisco IOS Cisco Device]","Viding_100MUfinet_F33895 (Circuito 100M/100M FO - Viding concesión alcántara) [Cisco IOS Cisco Device]","","","Disponible","3","","","67421","67421","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","Viding_100MUfinet_F33895 (Circuito 100M/100M FO - Viding concesión alcántara) [Cisco IOS Cisco Device]","Viding_100MUfinet_F33895 (Circuito 100M/100M FO - Viding concesión alcántara) [Cisco IOS Cisco Device]","","OK"
"67440","67440","VIVISOL","VIVISOL","10.97.132.97","10.97.132.97","Vivisol Barcelona LTE 20/20 Neo","Vivisol Barcelona LTE 20/20 Neo","","","Disponible","3","","","40812","40812","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","Vivisol Barcelona LTE 20/20 Neo","Vivisol Barcelona LTE 20/20 Neo","","OK"
"67455","67455","Grupo k Telecomunicaciones SL","Grupo k Telecomunicaciones SL","87.124.169.19","87.124.169.19","FTTH_87.124.169.19_Grupo_K_Telecomunicaciones [Webserver]","FTTH_87.124.169.19_Grupo_K_Telecomunicaciones [Webserver]","","","Disponible","3","","","66817","66817","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","FTTH_87.124.169.19_Grupo_K_Telecomunicaciones [Webserver]","FTTH_87.124.169.19_Grupo_K_Telecomunicaciones [Webserver]","","OK"
"67471","67471","SUMINISTROS BREA S.L.","SUMINISTROS BREA S.L.","87.124.169.10","87.124.169.10","1-AOCOF_Suministros_Brea","1-AOCOF_Suministros_Brea","","","Disponible","3","","","67470","67470","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","1-AOCOF_Suministros_Brea","1-AOCOF_Suministros_Brea","","OK"
"67490","67490","ALFATEC SISTEMAS S.L","ALFATEC SISTEMAS S.L","10.97.123.93","10.97.123.93","87.124.169.13_Alfatec_Sistemas","87.124.169.13_Alfatec_Sistemas","","","Disponible","3","","","67487","67487","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","87.124.169.13_Alfatec_Sistemas","87.124.169.13_Alfatec_Sistemas","","OK"
"67507","67507","ALFATEC SISTEMAS S.L","ALFATEC SISTEMAS S.L","10.97.13.117","10.97.13.117","87.124.169.14_Alfatec_Sistemas","87.124.169.14_Alfatec_Sistemas","","","Disponible","3","","","67487","67487","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","87.124.169.14_Alfatec_Sistemas","87.124.169.14_Alfatec_Sistemas","","OK"
"67569","67569","RODRISER IND. AERON. ESPAÑOLA S.L","RODRISER IND. AERON. ESPAÑOLA S.L","10.97.13.137","10.97.13.137","10.97.13.137_Rodriser","10.97.13.137_Rodriser","","","Disponible","3","","","67552","67552","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","10.97.13.137_Rodriser","10.97.13.137_Rodriser","","OK"
"67602","67602","COLEGIO MARISTAS CRISTO REY","COLEGIO MARISTAS CRISTO REY","87.124.169.16","87.124.169.16","87.124.169.16 (F33448_ColegioMaristas(A CORUÑA)) [Webserver]","87.124.169.16 (F33448_ColegioMaristas(A CORUÑA)) [Webserver]","","","Disponible","3","","","67382","67382","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","87.124.169.16 (F33448_ColegioMaristas(A CORUÑA)) [Webserver]","87.124.169.16 (F33448_ColegioMaristas(A CORUÑA)) [Webserver]","","OK"
"67620","67620","TELECONTACT (INCONCERT)","TELECONTACT (INCONCERT)","10.97.14.222","10.97.14.222","333775 Telecontact (Sellbytell)","333775 Telecontact (Sellbytell)","","","Disponible","3","","","41987","41987","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","333775 Telecontact (Sellbytell)","333775 Telecontact (Sellbytell)","","OK"
"67655","67655","RACMO GESTION","RACMO GESTION","87.124.169.9","87.124.169.9","334892_RACMO_GESTION(SSebastian Reyes)","334892_RACMO_GESTION(SSebastian Reyes)","","","Disponible","3","","","43118","43118","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","334892_RACMO_GESTION(SSebastian Reyes)","334892_RACMO_GESTION(SSebastian Reyes)","","OK"
"67715","67715","INNOVET 98","INNOVET 98","89.39.61.193","89.39.61.193","static.masmovil.com (338839 Innovet 98 LTE) [Webserver]","static.masmovil.com (338839 Innovet 98 LTE) [Webserver]","","","Disponible","3","","","67714","67714","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","static.masmovil.com (338839 Innovet 98 LTE) [Webserver]","static.masmovil.com (338839 Innovet 98 LTE) [Webserver]","","OK"
"67729","67729","BI ERROTA","BI ERROTA","213.195.87.69","213.195.87.69","338303_BI ERROTA_router","338303_BI ERROTA_router","","","Disponible","3","","","67728","67728","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","338303_BI ERROTA_router","338303_BI ERROTA_router","","OK"
"67733","67733","BI ERROTA","BI ERROTA","10.69.245.89","10.69.245.89","338303_BI ERROTA_antena","338303_BI ERROTA_antena","","","Disponible","3","","","67728","67728","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","338303_BI ERROTA_antena","338303_BI ERROTA_antena","","OK"
"67749","67749","DESGUACES VIDAURRETA","DESGUACES VIDAURRETA","213.195.87.66","213.195.87.66","static.66.87.195.213.ibercom.com (F39878_DESGUACES VIDAURRETA_router) [Webserver]","static.66.87.195.213.ibercom.com (F39878_DESGUACES VIDAURRETA_router) [Webserver]","","","Disponible","3","","","67748","67748","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","static.66.87.195.213.ibercom.com (F39878_DESGUACES VIDAURRETA_router) [Webserver]","static.66.87.195.213.ibercom.com (F39878_DESGUACES VIDAURRETA_router) [Webserver]","","OK"
"67751","67751","DESGUACES VIDAURRETA","DESGUACES VIDAURRETA","10.69.245.86","10.69.245.86","F39878_DESGUACES VIDAURRETA_antena","F39878_DESGUACES VIDAURRETA_antena","","","Disponible","3","","","67748","67748","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","F39878_DESGUACES VIDAURRETA_antena","F39878_DESGUACES VIDAURRETA_antena","","OK"
"67765","67765","NORGABE","NORGABE","10.97.153.41","10.97.153.41","336852_Barakaldo_GPON","336852_Barakaldo_GPON","","","Disponible","3","","","52787","52787","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","336852_Barakaldo_GPON","336852_Barakaldo_GPON","","OK"
"67813","67813","ERREKALDE TXAKORIA, S.L","ERREKALDE TXAKORIA, S.L","213.195.87.68","213.195.87.68","213.195.87.68_Erreka_Txakoria","213.195.87.68_Erreka_Txakoria","","","Disponible","3","","","67812","67812","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","213.195.87.68_Erreka_Txakoria","213.195.87.68_Erreka_Txakoria","","OK"
"67815","67815","ERREKALDE TXAKORIA, S.L","ERREKALDE TXAKORIA, S.L","10.69.245.88","10.69.245.88","Antena-Cliente","Antena-Cliente","","","Disponible","3","","","67812","67812","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","Antena-Cliente","Antena-Cliente","","OK"
"67828","67828","CT CORDOBA","CT CORDOBA","212.230.131.141","212.230.131.141","AUGESPA MAIN gráficas radioenlace","AUGESPA MAIN gráficas radioenlace","","","Disponible","3","","","8652","8652","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","AUGESPA MAIN gráficas radioenlace","AUGESPA MAIN gráficas radioenlace","","OK"
"67884","67884","Zertia 1-ARH9D","Zertia 1-ARH9D","212.230.131.229","212.230.131.229","Zertia Pobla Claramunt (Aire Networks)","Zertia Pobla Claramunt (Aire Networks)","","","Disponible","3","","","61698","61698","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","Zertia Pobla Claramunt (Aire Networks)","Zertia Pobla Claramunt (Aire Networks)","","OK"
"67898","67898","NICOS AG","NICOS AG","10.97.132.133","10.97.132.133","13746_NICOS_EMAG_Passatge Arrahona 13746 LTE","13746_NICOS_EMAG_Passatge Arrahona 13746 LTE","","","Disponible","3","","","58446","58446","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","13746_NICOS_EMAG_Passatge Arrahona 13746 LTE","13746_NICOS_EMAG_Passatge Arrahona 13746 LTE","","OK"
"67929","67929","GS HYDRO S.A","GS HYDRO S.A","10.97.153.25","10.97.153.25","10.97.153.25 (1-AGF11 GS Hydro FTTH 30M Sarenet) [Webserver]","10.97.153.25 (1-AGF11 GS Hydro FTTH 30M Sarenet) [Webserver]","","","Disponible","3","","","60841","60841","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","10.97.153.25 (1-AGF11 GS Hydro FTTH 30M Sarenet) [Webserver]","10.97.153.25 (1-AGF11 GS Hydro FTTH 30M Sarenet) [Webserver]","","OK"
"67973","67973","MYSTREAM","MYSTREAM","10.97.153.61","10.97.153.61","1-8WGNB Mystream (Plz Tetuan, Valencia) FTTH 10M","1-8WGNB Mystream (Plz Tetuan, Valencia) FTTH 10M","","","Pausado","8","","","67972","67972","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","1-8WGNB Mystream (Plz Tetuan, Valencia) FTTH 10M","1-8WGNB Mystream (Plz Tetuan, Valencia) FTTH 10M","","Pausado por dependencia"
"67989","67989","JOYERIAS ROSELIN","JOYERIAS ROSELIN","87.124.162.173","87.124.162.173","Roselin_CC_Gran Via Hortaleza_VoIP","Roselin_CC_Gran Via Hortaleza_VoIP","","","Disponible","3","","","33750","33750","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","Roselin_CC_Gran Via Hortaleza_VoIP","Roselin_CC_Gran Via Hortaleza_VoIP","","OK"
"67992","67992","JOYERIAS ROSELIN","JOYERIAS ROSELIN","87.124.162.158","87.124.162.158","Roselin_CC_Gran Via Hortaleza_VPN","Roselin_CC_Gran Via Hortaleza_VPN","","","Disponible","3","","","33750","33750","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","Roselin_CC_Gran Via Hortaleza_VPN","Roselin_CC_Gran Via Hortaleza_VPN","","OK"
"68049","68049","INDUSTRIAS DEL CEMENTO AGLOMERADO","INDUSTRIAS DEL CEMENTO AGLOMERADO","87.124.169.23","87.124.169.23","338489_Industrias_del_cemento_aglomerado","338489_Industrias_del_cemento_aglomerado","","","Pausado","8","","","59761","59761","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","338489_Industrias_del_cemento_aglomerado","338489_Industrias_del_cemento_aglomerado","","Pausado por dependencia"
"68074","68074","ANE ITXASO URANGA ROJO","ANE ITXASO URANGA ROJO","10.69.245.90","10.69.245.90","10.69.245.90_Antena","10.69.245.90_Antena","","","Disponible","3","","","68071","68071","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","10.69.245.90_Antena","10.69.245.90_Antena","","OK"
"68076","68076","ANE ITXASO URANGA ROJO","ANE ITXASO URANGA ROJO","213.195.87.70","213.195.87.70","213.195.87.70_Router","213.195.87.70_Router","","","Disponible","3","","","68071","68071","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","213.195.87.70_Router","213.195.87.70_Router","","OK"
"68125","68125","F40096_EURONET_SPAIN_(KERRY_LOGISTICS)","F40096_EURONET_SPAIN_(KERRY_LOGISTICS)","10.97.153.89","10.97.153.89","F40096_EURONET_Valencia_FTTH10","F40096_EURONET_Valencia_FTTH10","","","Disponible","3","","","68124","68124","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","F40096_EURONET_Valencia_FTTH10","F40096_EURONET_Valencia_FTTH10","","OK"
"68140","68140","Zertia 1-ARH9D","Zertia 1-ARH9D","10.97.153.37","10.97.153.37","Zertia Collbató - PTP 10Mbps- Airenetworks","Zertia Collbató - PTP 10Mbps- Airenetworks","","","Disponible","3","","","61698","61698","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","Zertia Collbató - PTP 10Mbps- Airenetworks","Zertia Collbató - PTP 10Mbps- Airenetworks","","OK"
"68146","68146","SUMINISTROS INDUSTRIALES NOVASUR","SUMINISTROS INDUSTRIALES NOVASUR","87.124.169.11","87.124.169.11","323068_Suministros_industriales_Novasur","323068_Suministros_industriales_Novasur","","","Disponible","3","","","68145","68145","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","323068_Suministros_industriales_Novasur","323068_Suministros_industriales_Novasur","","OK"
"68192","68192","RAIZ TECNICAS DE IMPRESION","RAIZ TECNICAS DE IMPRESION","10.97.123.81","10.97.123.81","F33659 Raiz Tecnicas graficas FTTH 100M Sarenet","F33659 Raiz Tecnicas graficas FTTH 100M Sarenet","","","Disponible","3","","","68191","68191","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","F33659 Raiz Tecnicas graficas FTTH 100M Sarenet","F33659 Raiz Tecnicas graficas FTTH 100M Sarenet","","OK"
"68210","68210","FUND SCIENCIA TO BUSINESS FOUND","FUND SCIENCIA TO BUSINESS FOUND","10.97.153.105","10.97.153.105","F40088 FS2B FACT FTTH 300M Sarenet PPAL","F40088 FS2B FACT FTTH 300M Sarenet PPAL","","","Disponible","3","","","68209","68209","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","F40088 FS2B FACT FTTH 300M Sarenet PPAL","F40088 FS2B FACT FTTH 300M Sarenet PPAL","","OK"
"68213","68213","FUND SCIENCIA TO BUSINESS FOUND","FUND SCIENCIA TO BUSINESS FOUND","10.97.132.201","10.97.132.201","F40088 FS2B FACT LTE Backup","F40088 FS2B FACT LTE Backup","","","Disponible","3","","","68209","68209","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","F40088 FS2B FACT LTE Backup","F40088 FS2B FACT LTE Backup","","OK"
"68232","68232","MAIRE OPTICAS MADRID SL","MAIRE OPTICAS MADRID SL","87.124.169.20","87.124.169.20","87.124.169.20 (MAIRE_OPTICAS_MADRID_localC06) [Webserver]","87.124.169.20 (MAIRE_OPTICAS_MADRID_localC06) [Webserver]","","","Pausado","8","","","66843","66843","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","87.124.169.20 (MAIRE_OPTICAS_MADRID_localC06) [Webserver]","87.124.169.20 (MAIRE_OPTICAS_MADRID_localC06) [Webserver]","","Pausado por dependencia"
"68254","68254","SUMINISTROS INDUSTRIALES Y FERRETERIAS RAMON Y ALVAREZ SA","SUMINISTROS INDUSTRIALES Y FERRETERIAS RAMON Y ALVAREZ SA","213.195.87.62","213.195.87.62","334994_Suministros_industriales Mas Data Radio","334994_Suministros_industriales Mas Data Radio","","","Disponible","3","","","65911","65911","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","334994_Suministros_industriales Mas Data Radio","334994_Suministros_industriales Mas Data Radio","","OK"
"68281","68281","AIREBULLAS_ppal","AIREBULLAS_ppal","10.97.253.145","10.97.253.145","Swi_Airebullas_Fibra","Swi_Airebullas_Fibra","","","Disponible","3","","","68280","68280","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","Swi_Airebullas_Fibra","Swi_Airebullas_Fibra","","OK"
"68315","68315","SOCIEDAD DE CARTERA ZESTOA","SOCIEDAD DE CARTERA ZESTOA","213.195.87.241","213.195.87.241","F39951 ZESTOA ITZIAR 10M Cellnex","F39951 ZESTOA ITZIAR 10M Cellnex","","","Disponible","3","","","68314","68314","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","F39951 ZESTOA ITZIAR 10M Cellnex","F39951 ZESTOA ITZIAR 10M Cellnex","","OK"
"68370","68370","EMPRESA MEROIL, SA","EMPRESA MEROIL, SA","87.124.169.4","87.124.169.4","338388_Empresa_Meroil","338388_Empresa_Meroil","","","Disponible","3","","","68369","68369","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","338388_Empresa_Meroil","338388_Empresa_Meroil","","OK"
"68391","68391","FORUM CONSULTING ASSOCIATES 2014, S.L","FORUM CONSULTING ASSOCIATES 2014, S.L","87.124.169.61","87.124.169.61","335443_Forum_Consulting_Associates","335443_Forum_Consulting_Associates","","","Disponible","3","","","68389","68389","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","335443_Forum_Consulting_Associates","335443_Forum_Consulting_Associates","","OK"
"68409","68409","METRICA INGENIERIA S.L.","METRICA INGENIERIA S.L.","10.97.153.133","10.97.153.133","1-9D61E_Metrica_Ingenieria","1-9D61E_Metrica_Ingenieria","","","Disponible","3","","","68408","68408","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","1-9D61E_Metrica_Ingenieria","1-9D61E_Metrica_Ingenieria","","OK"
"68456","68456","PEROXIDOS FARMACEUTICOS","PEROXIDOS FARMACEUTICOS","212.230.131.227","212.230.131.227","F33804_Peroxidos_20M (F33804 PEROXIDOS FARMACEUTICOS 20M Aire_Abrera) [Cisco IOS Cisco Device]","F33804_Peroxidos_20M (F33804 PEROXIDOS FARMACEUTICOS 20M Aire_Abrera) [Cisco IOS Cisco Device]","","","Disponible","3","","","66129","66129","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","F33804_Peroxidos_20M (F33804 PEROXIDOS FARMACEUTICOS 20M Aire_Abrera) [Cisco IOS Cisco Device]","F33804_Peroxidos_20M (F33804 PEROXIDOS FARMACEUTICOS 20M Aire_Abrera) [Cisco IOS Cisco Device]","","OK"
"68479","68479","BORJA ZUBIAURRE BERMEJO Y OTRO CB","BORJA ZUBIAURRE BERMEJO Y OTRO CB","87.124.169.45","87.124.169.45","F40116_Borja_Zubiaurre_Bermejo_y_Otro","F40116_Borja_Zubiaurre_Bermejo_y_Otro","","","Disponible","3","","","68478","68478","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","F40116_Borja_Zubiaurre_Bermejo_y_Otro","F40116_Borja_Zubiaurre_Bermejo_y_Otro","","OK"
"68520","68520","FECOSAUTO S.L","FECOSAUTO S.L","212.230.131.228","212.230.131.228","337174_Fecosauto_(Airenetworks)","337174_Fecosauto_(Airenetworks)","","","Pausado (pausado)","7","","","62878","62878","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","337174_Fecosauto_(Airenetworks)","337174_Fecosauto_(Airenetworks)","","Pausado por usuario"
"68532","68532","IGUAZURI SL","IGUAZURI SL","10.69.245.94","10.69.245.94","Antena_Lintzirin","Antena_Lintzirin","","","Disponible","3","","","65239","65239","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","Antena_Lintzirin","Antena_Lintzirin","","OK"
